User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
113,1,2026,9,16,02:48,$2.14,Swipe Transaction,-5981051812,New York,OH,91416,5999,,No
78,2,2026,9,16,02:49,$7.60,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
38,2,2026,9,16,03:03,$84.24,Chip Transaction,-7638611535,Chicago,GA,89507,4111,,No
122,0,2026,9,16,03:22,$23.65,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
109,2,2026,9,16,03:23,$15.38,Chip Transaction,-9332220623,Chicago,CA,22156,4111,,No
191,2,2026,9,16,03:47,$34.67,Online Transaction,-5721798322,New York,GA,37938,7995,,No
16,2,2026,9,16,03:48,$83.74,Chip Transaction,-5352916651,Detroit,PA,84085,7995,,No
125,0,2026,9,16,03:52,$60.77,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
67,2,2026,9,16,04:21,$44.87,Chip Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
149,1,2026,9,16,04:22,$9.09,Swipe Transaction,-7553262727,Seattle,PA,15209,5999,,No
132,2,2026,9,16,04:26,$102.83,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
105,1,2026,9,16,04:31,$3.17,Chip Transaction,-9579485210,Detroit,GA,11934,5812,,No
19,2,2026,9,16,04:32,$67.49,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
108,0,2026,9,16,04:35,$24.36,Swipe Transaction,-9715722110,Seattle,MI,37869,5942,,No
65,0,2026,9,16,04:46,$2.21,Chip Transaction,-7791716271,Chicago,OH,38080,7995,,No
66,0,2026,9,16,05:19,$48.78,Chip Transaction,-1148254644,Chicago,NY,16572,5999,,No
187,2,2026,9,16,05:37,$16.32,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
52,2,2026,9,16,05:50,$31.27,Online Transaction,-9579485210,Detroit,GA,11934,5812,,No
119,1,2026,9,16,05:58,$1.29,Swipe Transaction,-3853681964,Houston,FL,71213,5411,,No
182,2,2026,9,16,06:52,$16.96,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
163,1,2026,9,16,06:53,$14.27,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
143,2,2026,9,16,07:08,$17.27,Online Transaction,-5289639016,Chicago,PA,44671,5411,,No
15,2,2026,9,16,07:11,$128.64,Online Transaction,-4535306022,Seattle,IL,54942,4899,,No
120,2,2026,9,16,07:16,$58.44,Online Transaction,-7589470809,Detroit,GA,64987,4899,,No
59,2,2026,9,16,07:17,$60.93,Swipe Transaction,-1103393960,Detroit,TX,80010,4899,,No
76,1,2026,9,16,07:20,$5.51,Online Transaction,-7253682786,New York,WA,42098,4899,Bad PIN,No
71,0,2026,9,16,07:27,$132.62,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
183,0,2026,9,16,07:57,$11.09,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
46,0,2026,9,16,08:11,$7.60,Swipe Transaction,-6326438361,New York,FL,46434,5942,,No
74,2,2026,9,16,08:39,$18.11,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
128,2,2026,9,16,08:44,$84.00,Online Transaction,-5858092863,Seattle,IL,50857,4111,,No
191,0,2026,9,16,08:45,$0.45,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
108,0,2026,9,16,08:52,$50.65,Online Transaction,-8029246294,Chicago,TX,42325,7995,,No
156,2,2026,9,16,08:54,$19.16,Online Transaction,-3132585291,Houston,NY,24662,5311,,No
34,2,2026,9,16,08:57,$102.33,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
40,2,2026,9,16,09:01,$6.57,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
3,2,2026,9,16,09:14,$32.24,Swipe Transaction,-9577298449,Houston,MI,24322,4899,,No
63,0,2026,9,16,09:42,$16.27,Online Transaction,-1115768534,New York,IL,62923,5812,,No
171,1,2026,9,16,10:01,$17.97,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
4,1,2026,9,16,10:11,$29.40,Online Transaction,-3432503894,Seattle,NY,99166,5812,Bad PIN,No
33,0,2026,9,16,10:14,$9.60,Chip Transaction,-9579485210,Detroit,GA,11934,5812,,No
198,0,2026,9,16,10:16,$58.46,Chip Transaction,-5858092863,Seattle,IL,50857,4111,,No
20,2,2026,9,16,10:17,$57.81,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,Yes
119,2,2026,9,16,10:18,$40.31,Swipe Transaction,-7589470809,Detroit,GA,64987,4899,,No
174,1,2026,9,16,10:29,$23.04,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
62,1,2026,9,16,10:31,$8.08,Online Transaction,-9579485210,Detroit,GA,11934,5812,,No
170,1,2026,9,16,10:38,$23.30,Swipe Transaction,-9177126911,Seattle,OH,28373,4111,,No
66,0,2026,9,16,10:39,$12.90,Online Transaction,-9529060554,Detroit,TX,99192,4111,,No
3,1,2026,9,16,10:46,$34.81,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
125,1,2026,9,16,10:48,$75.00,Online Transaction,-7718830596,New York,GA,20500,5541,,No
164,1,2026,9,16,11:05,$5.55,Swipe Transaction,-3019388817,Detroit,GA,89818,4899,,No
128,2,2026,9,16,11:26,$109.26,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
41,2,2026,9,16,11:28,$14.09,Online Transaction,-7657668555,Seattle,FL,14165,5411,,No
18,0,2026,9,16,11:32,$8.65,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
167,0,2026,9,16,11:42,$0.69,Swipe Transaction,-9177126911,Seattle,OH,28373,4111,,No
121,2,2026,9,16,11:42,$66.56,Swipe Transaction,-3334036238,Detroit,PA,57400,5999,,No
102,1,2026,9,16,12:00,$70.55,Chip Transaction,-8029246294,Chicago,TX,42325,7995,,No
111,2,2026,9,16,12:22,$77.26,Chip Transaction,-8029246294,Chicago,TX,42325,7995,,No
89,2,2026,9,16,12:34,$14.04,Online Transaction,-2952122732,New York,WA,66985,5541,,No
175,0,2026,9,16,12:50,$97.55,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
175,1,2026,9,16,13:07,$31.18,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
105,2,2026,9,16,13:15,$23.02,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
60,2,2026,9,16,13:20,$19.11,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
140,2,2026,9,16,13:21,$20.55,Chip Transaction,-4535306022,Seattle,IL,54942,4899,,No
5,2,2026,9,16,13:34,$126.67,Online Transaction,-8935253474,New York,MI,12757,5999,,No
1,1,2026,9,16,13:45,$45.96,Swipe Transaction,-9332220623,Chicago,CA,22156,4111,,No
70,0,2026,9,16,13:48,$7.20,Chip Transaction,-9701262893,Detroit,IL,47930,5812,,No
184,1,2026,9,16,13:53,$15.86,Swipe Transaction,-5858092863,Seattle,IL,50857,4111,,No
103,2,2026,9,16,14:18,$41.53,Online Transaction,-7638611535,Chicago,GA,89507,4111,,No
58,1,2026,9,16,14:39,$21.58,Online Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
193,2,2026,9,16,14:56,$529.09,Online Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
56,1,2026,9,16,15:07,$48.75,Online Transaction,-3853681964,Houston,FL,71213,5411,Bad PIN,No
144,2,2026,9,16,15:08,$55.72,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
67,1,2026,9,16,15:09,$28.17,Online Transaction,-5352916651,Detroit,PA,84085,7995,,No
6,2,2026,9,16,15:14,$352.12,Chip Transaction,-5128256752,New York,CA,82512,5541,,No
143,2,2026,9,16,15:22,$24.33,Chip Transaction,-1148254644,Chicago,NY,16572,5999,,No
27,0,2026,9,16,15:40,$57.64,Swipe Transaction,-8880019869,Detroit,MI,41285,5732,,No
133,2,2026,9,16,16:00,$2.80,Swipe Transaction,-1115768534,New York,IL,62923,5812,,No
151,0,2026,9,16,16:00,$14.34,Chip Transaction,-5289639016,Chicago,PA,44671,5411,Bad PIN,No
15,0,2026,9,16,16:09,$1.82,Chip Transaction,-8433057726,Chicago,MI,37460,5732,,No
106,2,2026,9,16,16:10,$5.78,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
32,0,2026,9,16,16:14,$103.11,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
34,0,2026,9,16,16:33,$13.25,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
54,2,2026,9,16,16:44,$29.08,Chip Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
54,1,2026,9,16,16:44,$34.46,Swipe Transaction,-8051271516,Detroit,WA,75612,5541,,No
27,1,2026,9,16,17:07,$5.76,Chip Transaction,-8433057726,Chicago,MI,37460,5732,,No
77,0,2026,9,16,17:18,$6.02,Chip Transaction,-7589470809,Detroit,GA,64987,4899,,No
151,2,2026,9,16,17:35,$21.06,Online Transaction,-6326438361,New York,FL,46434,5942,,No
142,0,2026,9,16,17:35,$21.65,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
162,2,2026,9,16,17:46,$10.90,Online Transaction,-7253682786,New York,WA,42098,4899,,No
181,1,2026,9,16,17:46,$51.22,Chip Transaction,-9577298449,Houston,MI,24322,4899,,No
73,2,2026,9,16,18:05,$46.13,Swipe Transaction,-3019388817,Detroit,GA,89818,4899,,No
96,1,2026,9,16,18:08,$78.87,Swipe Transaction,-1103393960,Detroit,TX,80010,4899,,No
45,1,2026,9,16,18:17,$598.54,Online Transaction,-7589470809,Detroit,GA,64987,4899,,No
50,2,2026,9,16,18:19,$23.10,Online Transaction,-2952122732,New York,WA,66985,5541,,No
21,0,2026,9,16,18:25,$28.95,Online Transaction,-9577298449,Houston,MI,24322,4899,,No
161,2,2026,9,16,18:26,$76.33,Chip Transaction,-7728217008,Detroit,GA,49240,5812,,No
32,0,2026,9,16,18:39,$27.29,Swipe Transaction,-7657668555,Seattle,FL,14165,5411,,No
94,1,2026,9,16,19:14,$15.21,Online Transaction,-5721798322,New York,GA,37938,7995,,No
119,0,2026,9,16,19:24,$97.03,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
36,0,2026,9,16,19:32,$24.39,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
46,0,2026,9,16,19:43,$22.97,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
98,0,2026,9,16,19:51,$9.93,Swipe Transaction,-7718830596,New York,GA,20500,5541,,No
197,1,2026,9,16,20:01,$30.01,Swipe Transaction,-4916957577,Houston,IL,19880,5942,,No
133,2,2026,9,16,20:02,$16.74,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
24,0,2026,9,16,20:07,$7.05,Swipe Transaction,-9759748338,New York,MI,62581,5732,,No
146,2,2026,9,16,20:31,$6.05,Online Transaction,-5981051812,New York,OH,91416,5999,,No
33,1,2026,9,16,20:32,$8.68,Chip Transaction,-7718830596,New York,GA,20500,5541,,No
50,2,2026,9,16,20:35,$12.42,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
189,1,2026,9,16,20:42,$9.39,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
22,2,2026,9,16,20:54,$22.97,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
194,0,2026,9,16,21:12,$53.90,Swipe Transaction,-7969893382,Houston,FL,34957,5812,,No
15,1,2026,9,16,21:30,$48.86,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
125,2,2026,9,16,21:36,$128.53,Swipe Transaction,-7791716271,Chicago,OH,38080,7995,,No
105,2,2026,9,16,21:51,$428.01,Online Transaction,-5289639016,Chicago,PA,44671,5411,,No
159,2,2026,9,16,21:54,$12.01,Online Transaction,-8935253474,New York,MI,12757,5999,,No
169,0,2026,9,16,21:59,$43.15,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
145,1,2026,9,16,22:11,$39.77,Online Transaction,-3019388817,Detroit,GA,89818,4899,,No
65,1,2026,9,16,22:47,$42.65,Chip Transaction,-3334036238,Detroit,PA,57400,5999,,No
191,2,2026,9,16,22:49,$63.74,Chip Transaction,-8300112729,Detroit,WA,69929,5311,,No
172,2,2026,9,16,22:50,$96.11,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
121,0,2026,9,16,22:58,$53.98,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
187,0,2026,9,16,23:08,$13.09,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
66,0,2026,9,16,23:10,$51.33,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
41,1,2026,9,16,23:18,$170.55,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
9,0,2026,9,16,23:22,$66.39,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
165,1,2026,9,16,23:27,$12.23,Online Transaction,-1103393960,Detroit,TX,80010,4899,Bad PIN,No
178,1,2026,9,16,23:31,$26.66,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
140,1,2026,9,16,23:39,$66.15,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
39,1,2026,9,16,23:53,$5.77,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
63,2,2026,9,17,00:00,$8.77,Online Transaction,-5721798322,New York,GA,37938,7995,,No
32,0,2026,9,17,00:04,$88.52,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
97,2,2026,9,17,00:06,$504.04,Chip Transaction,-8775988461,Houston,GA,49651,5999,,No
126,0,2026,9,17,00:12,$2.61,Online Transaction,-7638611535,Chicago,GA,89507,4111,,No
61,1,2026,9,17,00:22,$18.25,Chip Transaction,-5858092863,Seattle,IL,50857,4111,,No
143,1,2026,9,17,00:29,$36.49,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
27,1,2026,9,17,00:32,$140.29,Chip Transaction,-3853681964,Houston,FL,71213,5411,,No
64,2,2026,9,17,00:34,$30.82,Swipe Transaction,-5128256752,New York,CA,82512,5541,,No
2,1,2026,9,17,00:34,$27.26,Swipe Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
177,1,2026,9,17,00:53,$20.43,Chip Transaction,-7969893382,Houston,FL,34957,5812,,No
197,0,2026,9,17,00:57,$21.12,Online Transaction,-5721798322,New York,GA,37938,7995,,No
2,2,2026,9,17,01:09,$87.56,Chip Transaction,-7438442699,Houston,FL,88104,5942,,No
118,1,2026,9,17,01:14,$3.13,Chip Transaction,-9332220623,Chicago,CA,22156,4111,,No
189,1,2026,9,17,01:17,$11.94,Swipe Transaction,-2332927794,Chicago,FL,82845,5942,,No
18,0,2026,9,17,01:21,$20.88,Chip Transaction,-7253682786,New York,WA,42098,4899,,No
175,2,2026,9,17,01:33,$19.52,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
187,2,2026,9,17,01:44,$21.90,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
158,2,2026,9,17,01:54,$5.89,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
192,1,2026,9,17,01:56,$13.39,Chip Transaction,-5981051812,New York,OH,91416,5999,,No
198,1,2026,9,17,01:59,$50.23,Online Transaction,-8935253474,New York,MI,12757,5999,,No
43,0,2026,9,17,02:04,$26.29,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
83,2,2026,9,17,02:09,$8.15,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
15,1,2026,9,17,02:44,$23.02,Chip Transaction,-3019388817,Detroit,GA,89818,4899,,No
96,2,2026,9,17,02:49,$14.21,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
144,0,2026,9,17,03:03,$27.95,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
5,1,2026,9,17,03:06,$12.91,Chip Transaction,-2570858543,Seattle,CA,59615,5812,,No
113,0,2026,9,17,03:22,$102.98,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
66,2,2026,9,17,03:23,$29.96,Online Transaction,-8775988461,Houston,GA,49651,5999,,No
17,0,2026,9,17,03:27,$14.64,Swipe Transaction,-8880019869,Detroit,MI,41285,5732,,No
108,0,2026,9,17,03:28,$10.29,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
102,0,2026,9,17,03:43,$36.98,Swipe Transaction,-3390142871,Detroit,PA,66155,5999,,No
24,2,2026,9,17,03:55,$25.49,Online Transaction,-1115768534,New York,IL,62923,5812,,No
49,2,2026,9,17,03:57,$7.98,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
47,2,2026,9,17,03:57,$20.32,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
133,0,2026,9,17,03:59,$3.60,Swipe Transaction,-8300112729,Detroit,WA,69929,5311,,No
134,2,2026,9,17,04:05,$4.57,Swipe Transaction,-2952122732,New York,WA,66985,5541,,No
53,2,2026,9,17,04:35,$44.58,Chip Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
115,1,2026,9,17,04:38,$12.01,Swipe Transaction,-8860972880,Chicago,CA,42018,5311,,No
193,2,2026,9,17,05:09,$58.59,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
3,1,2026,9,17,05:19,$8.56,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
16,0,2026,9,17,05:49,$183.71,Chip Transaction,-8029246294,Chicago,TX,42325,7995,,No
0,2,2026,9,17,06:02,$122.12,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
125,0,2026,9,17,06:06,$20.30,Online Transaction,-7657668555,Seattle,FL,14165,5411,,No
144,1,2026,9,17,06:11,$5.20,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
48,1,2026,9,17,06:17,$197.48,Chip Transaction,-5858092863,Seattle,IL,50857,4111,,No
106,0,2026,9,17,06:23,$19.20,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
88,2,2026,9,17,06:24,$58.74,Swipe Transaction,-4535306022,Seattle,IL,54942,4899,,No
104,0,2026,9,17,06:27,$4.19,Chip Transaction,-7718830596,New York,GA,20500,5541,,No
2,0,2026,9,17,06:36,$3.60,Online Transaction,-1115768534,New York,IL,62923,5812,,No
193,0,2026,9,17,06:45,$42.36,Chip Transaction,-1148254644,Chicago,NY,16572,5999,,No
33,2,2026,9,17,06:50,$6.87,Online Transaction,-7718830596,New York,GA,20500,5541,,No
162,0,2026,9,17,06:55,$12.15,Swipe Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
26,0,2026,9,17,06:58,$19.04,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
175,2,2026,9,17,07:03,$11.34,Swipe Transaction,-3853681964,Houston,FL,71213,5411,,No
134,0,2026,9,17,07:32,$43.87,Online Transaction,-7657668555,Seattle,FL,14165,5411,,No
36,1,2026,9,17,07:43,$14.05,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
107,0,2026,9,17,07:47,$47.69,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
115,2,2026,9,17,07:56,$75.20,Chip Transaction,-6326438361,New York,FL,46434,5942,,No
133,1,2026,9,17,08:14,$70.82,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
146,2,2026,9,17,08:16,$20.13,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
25,2,2026,9,17,08:25,$48.92,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
71,1,2026,9,17,08:31,$24.03,Online Transaction,-3334036238,Detroit,PA,57400,5999,,No
150,2,2026,9,17,08:33,$91.94,Chip Transaction,-9715722110,Seattle,MI,37869,5942,,No
116,0,2026,9,17,08:46,$16.31,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
90,0,2026,9,17,08:50,$47.25,Swipe Transaction,-7657668555,Seattle,FL,14165,5411,,No
174,2,2026,9,17,08:55,$2.05,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
33,0,2026,9,17,09:00,$36.62,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
61,1,2026,9,17,09:02,$11.17,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
20,1,2026,9,17,09:05,$12.43,Chip Transaction,-7589470809,Detroit,GA,64987,4899,,No
150,1,2026,9,17,09:25,$3.76,Swipe Transaction,-4535306022,Seattle,IL,54942,4899,,No
95,2,2026,9,17,09:36,$31.01,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
24,1,2026,9,17,09:42,$3.36,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
108,1,2026,9,17,09:43,$4.52,Online Transaction,-5981051812,New York,OH,91416,5999,,No
168,1,2026,9,17,09:44,$25.93,Online Transaction,-7657668555,Seattle,FL,14165,5411,,No
22,1,2026,9,17,10:10,$13.39,Chip Transaction,-9579485210,Detroit,GA,11934,5812,Bad PIN,No
51,0,2026,9,17,10:12,$325.56,Chip Transaction,-4535306022,Seattle,IL,54942,4899,,No
154,2,2026,9,17,10:18,$196.39,Swipe Transaction,-9715722110,Seattle,MI,37869,5942,,No
16,2,2026,9,17,10:18,$47.41,Online Transaction,-2570858543,Seattle,CA,59615,5812,,No
80,1,2026,9,17,10:22,$51.04,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
22,1,2026,9,17,10:27,$48.50,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
161,1,2026,9,17,10:43,$19.04,Online Transaction,-9332220623,Chicago,CA,22156,4111,,No
117,1,2026,9,17,10:44,$13.43,Online Transaction,-8679236864,New York,IL,84364,5812,,No
159,1,2026,9,17,10:47,$125.82,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
16,1,2026,9,17,11:04,$5.29,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
28,2,2026,9,17,11:17,$11.81,Online Transaction,-3334036238,Detroit,PA,57400,5999,,No
130,0,2026,9,17,11:33,$51.65,Online Transaction,-5721798322,New York,GA,37938,7995,,No
109,0,2026,9,17,11:35,$6.25,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
54,2,2026,9,17,11:46,$30.01,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
90,2,2026,9,17,11:52,$12.31,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
31,1,2026,9,17,11:57,$6.43,Swipe Transaction,-9577298449,Houston,MI,24322,4899,,No
151,1,2026,9,17,11:58,$83.23,Swipe Transaction,-2952122732,New York,WA,66985,5541,,No
10,0,2026,9,17,12:20,$2.55,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
161,0,2026,9,17,12:35,$58.93,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
17,0,2026,9,17,12:43,$19.99,Chip Transaction,-3390142871,Detroit,PA,66155,5999,,No
32,2,2026,9,17,12:44,$11.24,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
78,0,2026,9,17,12:48,$47.70,Chip Transaction,-3019388817,Detroit,GA,89818,4899,,No
137,0,2026,9,17,12:55,$35.40,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
173,2,2026,9,17,13:01,$25.20,Online Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
37,2,2026,9,17,13:05,$10.88,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
81,0,2026,9,17,13:10,$3.06,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
0,2,2026,9,17,13:23,$20.06,Online Transaction,-7638611535,Chicago,GA,89507,4111,,No
73,1,2026,9,17,13:27,$10.72,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
168,1,2026,9,17,13:31,$1.49,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
116,1,2026,9,17,13:33,$11.04,Swipe Transaction,-2332927794,Chicago,FL,82845,5942,,No
188,1,2026,9,17,13:46,$29.07,Online Transaction,-3019388817,Detroit,GA,89818,4899,,No
37,2,2026,9,17,14:03,$3.43,Online Transaction,-7253682786,New York,WA,42098,4899,,No
121,1,2026,9,17,14:04,$5.95,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
174,0,2026,9,17,14:05,$34.89,Online Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
133,0,2026,9,17,14:09,$4.90,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
172,2,2026,9,17,14:23,$43.90,Swipe Transaction,-3019388817,Detroit,GA,89818,4899,,No
124,0,2026,9,17,14:26,$7.91,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
89,1,2026,9,17,14:26,$16.13,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
36,1,2026,9,17,14:31,$7.56,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
165,0,2026,9,17,14:38,$4.89,Chip Transaction,-5981051812,New York,OH,91416,5999,,No
195,1,2026,9,17,14:41,$247.79,Swipe Transaction,-1115768534,New York,IL,62923,5812,,No
78,2,2026,9,17,15:21,$4.48,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
164,0,2026,9,17,15:25,$122.96,Swipe Transaction,-8860972880,Chicago,CA,42018,5311,,No
171,2,2026,9,17,15:43,$20.37,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,Yes
169,0,2026,9,17,15:45,$25.99,Chip Transaction,-6326438361,New York,FL,46434,5942,Bad PIN,No
80,0,2026,9,17,15:54,$34.56,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
11,0,2026,9,17,16:11,$10.38,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
182,2,2026,9,17,16:23,$16.98,Online Transaction,-8775988461,Houston,GA,49651,5999,,No
42,1,2026,9,17,16:50,$32.05,Swipe Transaction,-7553262727,Seattle,PA,15209,5999,,No
199,0,2026,9,17,17:18,$12.16,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
76,0,2026,9,17,17:28,$21.36,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
44,0,2026,9,17,17:34,$57.24,Online Transaction,-1103393960,Detroit,TX,80010,4899,,No
185,0,2026,9,17,17:47,$5.14,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
17,0,2026,9,17,17:56,$19.74,Chip Transaction,-9747139103,New York,NY,53309,5812,,No
199,1,2026,9,17,17:56,$22.53,Swipe Transaction,-1103393960,Detroit,TX,80010,4899,,No
46,2,2026,9,17,18:01,$25.54,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
6,2,2026,9,17,18:02,$26.27,Chip Transaction,-5003224336,Houston,WA,93886,7995,,No
66,1,2026,9,17,18:05,$3.67,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
62,0,2026,9,17,18:29,$94.24,Swipe Transaction,-1115768534,New York,IL,62923,5812,,No
99,2,2026,9,17,18:41,$62.15,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
27,1,2026,9,17,18:59,$64.55,Chip Transaction,-9748162863,Houston,NY,61173,5732,,No
0,2,2026,9,17,19:04,$56.72,Swipe Transaction,-7969893382,Houston,FL,34957,5812,,No
65,2,2026,9,17,19:08,$11.19,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
33,2,2026,9,17,19:09,$15.16,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
90,2,2026,9,17,19:35,$5.72,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
188,1,2026,9,17,19:39,$20.73,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
177,2,2026,9,17,19:39,$21.84,Chip Transaction,-7438442699,Houston,FL,88104,5942,,No
169,1,2026,9,17,19:40,$384.91,Chip Transaction,-8300112729,Detroit,WA,69929,5311,,No
154,0,2026,9,17,19:42,$18.08,Swipe Transaction,-8880019869,Detroit,MI,41285,5732,,No
159,1,2026,9,17,19:53,$10.38,Swipe Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
