trade_id,symbol,price,size,exchange_code,conditions,trade_ts
2800,MSFT,438.6325,50,V,@,2026-09-25T18:40:00Z
4360,GOOGL,172.226,500,V,@,2026-09-25T18:40:00Z
5920,AMZN,192.0121,200,V,@,2026-09-25T18:40:00Z
7480,TSLA,244.6594,25,V,@,2026-09-25T18:40:00Z
1241,AAPL,219.9258,50,V,@,2026-09-25T18:40:15Z
2801,MSFT,438.5684,25,V,@,2026-09-25T18:40:15Z
4361,GOOGL,172.0806,500,V,@,2026-09-25T18:40:15Z
5921,AMZN,192.1029,25,V,@,2026-09-25T18:40:15Z
7481,TSLA,244.6764,25,V,@,2026-09-25T18:40:15Z
1242,AAPL,220.2741,50,V,@,2026-09-25T18:40:30Z
2802,MSFT,438.9476,50,V,@,2026-09-25T18:40:30Z
4362,GOOGL,172.5074,100,V,@,2026-09-25T18:40:30Z
5922,AMZN,192.2239,500,V,@,2026-09-25T18:40:30Z
7482,TSLA,245.0112,100,V,@,2026-09-25T18:40:30Z
1243,AAPL,220.6525,200,V,@,2026-09-25T18:40:45Z
2803,MSFT,438.7428,10,V,@,2026-09-25T18:40:45Z
4363,GOOGL,172.4153,500,V,@,2026-09-25T18:40:45Z
5923,AMZN,192.251,200,V,@,2026-09-25T18:40:45Z
7483,TSLA,244.7235,25,V,@,2026-09-25T18:40:45Z
1244,AAPL,220.1914,500,V,@,2026-09-25T18:41:00Z
2804,MSFT,438.8222,10,V,@,2026-09-25T18:41:00Z
4364,GOOGL,172.2731,10,V,@,2026-09-25T18:41:00Z
5924,AMZN,192.3023,100,V,@,2026-09-25T18:41:00Z
7484,TSLA,245.0406,500,V,@,2026-09-25T18:41:00Z
1245,AAPL,220.2496,500,V,@,2026-09-25T18:41:15Z
2805,MSFT,439.365,50,V,@,2026-09-25T18:41:15Z
4365,GOOGL,172.4469,500,V,@,2026-09-25T18:41:15Z
5925,AMZN,192.4506,200,V,@,2026-09-25T18:41:15Z
7485,TSLA,245.1833,100,V,@,2026-09-25T18:41:15Z
1246,AAPL,220.4318,500,V,@,2026-09-25T18:41:30Z
2806,MSFT,439.2192,50,V,@,2026-09-25T18:41:30Z
4366,GOOGL,172.5894,25,V,@,2026-09-25T18:41:30Z
5926,AMZN,192.733,50,V,@,2026-09-25T18:41:30Z
7486,TSLA,245.3012,25,V,@,2026-09-25T18:41:30Z
1247,AAPL,220.9978,500,V,@,2026-09-25T18:41:45Z
2807,MSFT,439.6588,25,V,@,2026-09-25T18:41:45Z
4367,GOOGL,172.6826,500,V,@,2026-09-25T18:41:45Z
5927,AMZN,192.7411,10,V,@,2026-09-25T18:41:45Z
7487,TSLA,245.0394,10,V,@,2026-09-25T18:41:45Z
1248,AAPL,220.8693,100,V,@,2026-09-25T18:42:00Z
2808,MSFT,439.9886,500,V,@,2026-09-25T18:42:00Z
4368,GOOGL,172.3798,100,V,@,2026-09-25T18:42:00Z
5928,AMZN,192.7279,50,V,@,2026-09-25T18:42:00Z
7488,TSLA,244.7228,50,V,@,2026-09-25T18:42:00Z
1249,AAPL,221.247,50,V,@,2026-09-25T18:42:15Z
2809,MSFT,440.1799,200,V,@,2026-09-25T18:42:15Z
4369,GOOGL,172.3736,10,V,@,2026-09-25T18:42:15Z
5929,AMZN,192.3696,10,V,@,2026-09-25T18:42:15Z
7489,TSLA,244.2977,500,V,@,2026-09-25T18:42:15Z
1250,AAPL,221.1693,10,V,@,2026-09-25T18:42:30Z
2810,MSFT,439.6376,100,V,@,2026-09-25T18:42:30Z
4370,GOOGL,172.355,500,V,@,2026-09-25T18:42:30Z
5930,AMZN,192.4466,10,V,@,2026-09-25T18:42:30Z
7490,TSLA,244.4045,100,V,@,2026-09-25T18:42:30Z
1251,AAPL,221.087,200,V,@,2026-09-25T18:42:45Z
2811,MSFT,439.8179,10,V,@,2026-09-25T18:42:45Z
4371,GOOGL,172.4534,100,V,@,2026-09-25T18:42:45Z
5931,AMZN,192.8273,25,V,@,2026-09-25T18:42:45Z
7491,TSLA,244.2967,200,V,@,2026-09-25T18:42:45Z
1252,AAPL,221.2463,25,V,@,2026-09-25T18:43:00Z
2812,MSFT,440.1522,25,V,@,2026-09-25T18:43:00Z
4372,GOOGL,172.6282,200,V,@,2026-09-25T18:43:00Z
5932,AMZN,193.0565,500,V,@,2026-09-25T18:43:00Z
7492,TSLA,244.0768,100,V,@,2026-09-25T18:43:00Z
1253,AAPL,221.0137,100,V,@,2026-09-25T18:43:15Z
2813,MSFT,441.0879,100,V,@,2026-09-25T18:43:15Z
4373,GOOGL,172.5048,500,V,@,2026-09-25T18:43:15Z
5933,AMZN,193.201,10,V,@,2026-09-25T18:43:15Z
7493,TSLA,244.645,500,V,@,2026-09-25T18:43:15Z
1254,AAPL,220.8617,500,V,@,2026-09-25T18:43:30Z
2814,MSFT,441.2606,100,V,@,2026-09-25T18:43:30Z
4374,GOOGL,172.5758,25,V,@,2026-09-25T18:43:30Z
5934,AMZN,193.2882,25,V,@,2026-09-25T18:43:30Z
7494,TSLA,244.5068,100,V,@,2026-09-25T18:43:30Z
1255,AAPL,220.7456,25,V,@,2026-09-25T18:43:45Z
2815,MSFT,441.6731,25,V,@,2026-09-25T18:43:45Z
4375,GOOGL,172.4783,25,V,@,2026-09-25T18:43:45Z
5935,AMZN,193.2609,500,V,@,2026-09-25T18:43:45Z
7495,TSLA,244.3041,50,V,@,2026-09-25T18:43:45Z
1256,AAPL,220.4919,100,V,@,2026-09-25T18:44:00Z
2816,MSFT,441.8085,500,V,@,2026-09-25T18:44:00Z
4376,GOOGL,172.5235,100,V,@,2026-09-25T18:44:00Z
5936,AMZN,193.2331,50,V,@,2026-09-25T18:44:00Z
7496,TSLA,244.5688,200,V,@,2026-09-25T18:44:00Z
1257,AAPL,220.6147,500,V,@,2026-09-25T18:44:15Z
2817,MSFT,441.3211,50,V,@,2026-09-25T18:44:15Z
4377,GOOGL,172.6976,25,V,@,2026-09-25T18:44:15Z
5937,AMZN,192.8496,500,V,@,2026-09-25T18:44:15Z
7497,TSLA,244.7051,25,V,@,2026-09-25T18:44:15Z
1258,AAPL,220.217,100,V,@,2026-09-25T18:44:30Z
2818,MSFT,440.9851,50,V,@,2026-09-25T18:44:30Z
4378,GOOGL,173.0804,10,V,@,2026-09-25T18:44:30Z
5938,AMZN,192.947,25,V,@,2026-09-25T18:44:30Z
7498,TSLA,244.648,10,V,@,2026-09-25T18:44:30Z
1259,AAPL,220.6046,25,V,@,2026-09-25T18:44:45Z
2819,MSFT,441.3375,50,V,@,2026-09-25T18:44:45Z
4379,GOOGL,172.7779,500,V,@,2026-09-25T18:44:45Z
5939,AMZN,193.1021,500,V,@,2026-09-25T18:44:45Z
7499,TSLA,244.7277,200,V,@,2026-09-25T18:44:45Z
1260,AAPL,220.7848,500,V,@,2026-09-25T18:45:00Z
2820,MSFT,440.7511,25,V,@,2026-09-25T18:45:00Z
4380,GOOGL,172.8746,25,V,@,2026-09-25T18:45:00Z
5940,AMZN,193.0442,500,V,@,2026-09-25T18:45:00Z
7500,TSLA,244.6287,50,V,@,2026-09-25T18:45:00Z
1261,AAPL,220.7299,10,V,@,2026-09-25T18:45:15Z
2821,MSFT,440.5993,200,V,@,2026-09-25T18:45:15Z
4381,GOOGL,172.9156,500,V,@,2026-09-25T18:45:15Z
5941,AMZN,193.0872,200,V,@,2026-09-25T18:45:15Z
7501,TSLA,244.6949,50,V,@,2026-09-25T18:45:15Z
1262,AAPL,220.8891,100,V,@,2026-09-25T18:45:30Z
2822,MSFT,439.9602,25,V,@,2026-09-25T18:45:30Z
4382,GOOGL,172.8105,200,V,@,2026-09-25T18:45:30Z
5942,AMZN,193.1345,50,V,@,2026-09-25T18:45:30Z
7502,TSLA,244.5933,10,V,@,2026-09-25T18:45:30Z
1263,AAPL,221.0204,200,V,@,2026-09-25T18:45:45Z
2823,MSFT,438.7997,10,V,@,2026-09-25T18:45:45Z
4383,GOOGL,173.1586,10,V,@,2026-09-25T18:45:45Z
5943,AMZN,193.1015,100,V,@,2026-09-25T18:45:45Z
7503,TSLA,244.7913,50,V,@,2026-09-25T18:45:45Z
1264,AAPL,221.2115,100,V,@,2026-09-25T18:46:00Z
2824,MSFT,438.5525,500,V,@,2026-09-25T18:46:00Z
4384,GOOGL,173.1211,500,V,@,2026-09-25T18:46:00Z
5944,AMZN,192.9852,25,V,@,2026-09-25T18:46:00Z
7504,TSLA,244.6551,100,V,@,2026-09-25T18:46:00Z
1265,AAPL,220.9737,200,V,@,2026-09-25T18:46:15Z
2825,MSFT,438.0785,100,V,@,2026-09-25T18:46:15Z
4385,GOOGL,173.1936,10,V,@,2026-09-25T18:46:15Z
5945,AMZN,193.0638,500,V,@,2026-09-25T18:46:15Z
7505,TSLA,244.6691,100,V,@,2026-09-25T18:46:15Z
1266,AAPL,220.8387,10,V,@,2026-09-25T18:46:30Z
2826,MSFT,438.1742,25,V,@,2026-09-25T18:46:30Z
4386,GOOGL,173.3183,200,V,@,2026-09-25T18:46:30Z
5946,AMZN,192.9313,100,V,@,2026-09-25T18:46:30Z
7506,TSLA,244.7108,200,V,@,2026-09-25T18:46:30Z
1267,AAPL,221.2339,50,V,@,2026-09-25T18:46:45Z
2827,MSFT,437.8982,25,V,@,2026-09-25T18:46:45Z
4387,GOOGL,173.218,25,V,@,2026-09-25T18:46:45Z
5947,AMZN,193.0998,50,V,@,2026-09-25T18:46:45Z
7507,TSLA,244.39,500,V,@,2026-09-25T18:46:45Z
1268,AAPL,221.0274,500,V,@,2026-09-25T18:47:00Z
2828,MSFT,437.2666,25,V,@,2026-09-25T18:47:00Z
4388,GOOGL,173.3149,100,V,@,2026-09-25T18:47:00Z
5948,AMZN,193.6103,10,V,@,2026-09-25T18:47:00Z
7508,TSLA,244.5273,25,V,@,2026-09-25T18:47:00Z
1269,AAPL,221.2447,500,V,@,2026-09-25T18:47:15Z
2829,MSFT,437.6559,500,V,@,2026-09-25T18:47:15Z
4389,GOOGL,173.0231,500,V,@,2026-09-25T18:47:15Z
5949,AMZN,193.3563,500,V,@,2026-09-25T18:47:15Z
7509,TSLA,244.4045,100,V,@,2026-09-25T18:47:15Z
1270,AAPL,221.0771,500,V,@,2026-09-25T18:47:30Z
2830,MSFT,437.1914,50,V,@,2026-09-25T18:47:30Z
4390,GOOGL,173.0503,200,V,@,2026-09-25T18:47:30Z
5950,AMZN,193.3724,500,V,@,2026-09-25T18:47:30Z
7510,TSLA,244.2375,50,V,@,2026-09-25T18:47:30Z
1271,AAPL,221.0169,50,V,@,2026-09-25T18:47:45Z
2831,MSFT,437.5638,50,V,@,2026-09-25T18:47:45Z
4391,GOOGL,173.1861,10,V,@,2026-09-25T18:47:45Z
5951,AMZN,193.2112,25,V,@,2026-09-25T18:47:45Z
7511,TSLA,244.2391,100,V,@,2026-09-25T18:47:45Z
1272,AAPL,220.9458,25,V,@,2026-09-25T18:48:00Z
2832,MSFT,437.3366,100,V,@,2026-09-25T18:48:00Z
4392,GOOGL,173.1943,10,V,@,2026-09-25T18:48:00Z
5952,AMZN,193.4363,10,V,@,2026-09-25T18:48:00Z
7512,TSLA,244.2834,100,V,@,2026-09-25T18:48:00Z
1273,AAPL,220.9057,50,V,@,2026-09-25T18:48:15Z
2833,MSFT,437.1763,50,V,@,2026-09-25T18:48:15Z
4393,GOOGL,173.2686,100,V,@,2026-09-25T18:48:15Z
5953,AMZN,193.6802,100,V,@,2026-09-25T18:48:15Z
7513,TSLA,244.0162,10,V,@,2026-09-25T18:48:15Z
1274,AAPL,220.8527,100,V,@,2026-09-25T18:48:30Z
2834,MSFT,437.1889,50,V,@,2026-09-25T18:48:30Z
4394,GOOGL,173.5664,100,V,@,2026-09-25T18:48:30Z
5954,AMZN,193.6003,50,V,@,2026-09-25T18:48:30Z
7514,TSLA,244.0735,25,V,@,2026-09-25T18:48:30Z
1275,AAPL,221.1831,10,V,@,2026-09-25T18:48:45Z
2835,MSFT,437.5675,200,V,@,2026-09-25T18:48:45Z
4395,GOOGL,173.4171,50,V,@,2026-09-25T18:48:45Z
5955,AMZN,193.7405,500,V,@,2026-09-25T18:48:45Z
7515,TSLA,244.2748,25,V,@,2026-09-25T18:48:45Z
1276,AAPL,221.1489,10,V,@,2026-09-25T18:49:00Z
2836,MSFT,437.8928,200,V,@,2026-09-25T18:49:00Z
4396,GOOGL,173.565,200,V,@,2026-09-25T18:49:00Z
5956,AMZN,193.9489,500,V,@,2026-09-25T18:49:00Z
7516,TSLA,244.0912,500,V,@,2026-09-25T18:49:00Z
1277,AAPL,221.2765,200,V,@,2026-09-25T18:49:15Z
2837,MSFT,438.0349,200,V,@,2026-09-25T18:49:15Z
4397,GOOGL,173.4141,50,V,@,2026-09-25T18:49:15Z
5957,AMZN,193.9869,50,V,@,2026-09-25T18:49:15Z
7517,TSLA,244.2719,500,V,@,2026-09-25T18:49:15Z
1278,AAPL,221.3675,25,V,@,2026-09-25T18:49:30Z
2838,MSFT,438.1814,500,V,@,2026-09-25T18:49:30Z
4398,GOOGL,173.4857,500,V,@,2026-09-25T18:49:30Z
5958,AMZN,193.8601,10,V,@,2026-09-25T18:49:30Z
7518,TSLA,244.1765,100,V,@,2026-09-25T18:49:30Z
1279,AAPL,221.362,100,V,@,2026-09-25T18:49:45Z
2839,MSFT,438.5036,10,V,@,2026-09-25T18:49:45Z
4399,GOOGL,174.0037,100,V,@,2026-09-25T18:49:45Z
5959,AMZN,193.7887,200,V,@,2026-09-25T18:49:45Z
7519,TSLA,244.4346,10,V,@,2026-09-25T18:49:45Z
1280,AAPL,221.0791,50,V,@,2026-09-25T18:50:00Z
2840,MSFT,437.7902,50,V,@,2026-09-25T18:50:00Z
4400,GOOGL,173.5747,100,V,@,2026-09-25T18:50:00Z
5960,AMZN,193.5707,25,V,@,2026-09-25T18:50:00Z
7520,TSLA,244.5242,200,V,@,2026-09-25T18:50:00Z
1281,AAPL,220.7844,10,V,@,2026-09-25T18:50:15Z
2841,MSFT,437.3565,25,V,@,2026-09-25T18:50:15Z
4401,GOOGL,173.2124,100,V,@,2026-09-25T18:50:15Z
5961,AMZN,193.5595,500,V,@,2026-09-25T18:50:15Z
7521,TSLA,244.4005,10,V,@,2026-09-25T18:50:15Z
1282,AAPL,221.0244,100,V,@,2026-09-25T18:50:30Z
2842,MSFT,437.2661,100,V,@,2026-09-25T18:50:30Z
4402,GOOGL,172.9101,500,V,@,2026-09-25T18:50:30Z
5962,AMZN,193.7766,25,V,@,2026-09-25T18:50:30Z
7522,TSLA,244.8367,50,V,@,2026-09-25T18:50:30Z
1283,AAPL,220.8033,10,V,@,2026-09-25T18:50:45Z
2843,MSFT,436.7449,100,V,@,2026-09-25T18:50:45Z
4403,GOOGL,173.129,100,V,@,2026-09-25T18:50:45Z
5963,AMZN,193.8706,100,V,@,2026-09-25T18:50:45Z
7523,TSLA,244.7699,50,V,@,2026-09-25T18:50:45Z
1284,AAPL,220.6658,50,V,@,2026-09-25T18:51:00Z
2844,MSFT,437.0597,10,V,@,2026-09-25T18:51:00Z
4404,GOOGL,172.9045,500,V,@,2026-09-25T18:51:00Z
5964,AMZN,193.8894,25,V,@,2026-09-25T18:51:00Z
7524,TSLA,244.7475,25,V,@,2026-09-25T18:51:00Z
1285,AAPL,220.1789,50,V,@,2026-09-25T18:51:15Z
2845,MSFT,436.6272,200,V,@,2026-09-25T18:51:15Z
4405,GOOGL,173.1058,50,V,@,2026-09-25T18:51:15Z
5965,AMZN,193.7218,50,V,@,2026-09-25T18:51:15Z
7525,TSLA,244.6398,500,V,@,2026-09-25T18:51:15Z
1286,AAPL,220.4622,50,V,@,2026-09-25T18:51:30Z
2846,MSFT,437.3013,50,V,@,2026-09-25T18:51:30Z
4406,GOOGL,172.7671,500,V,@,2026-09-25T18:51:30Z
5966,AMZN,193.7568,500,V,@,2026-09-25T18:51:30Z
7526,TSLA,244.91,200,V,@,2026-09-25T18:51:30Z
1287,AAPL,220.853,50,V,@,2026-09-25T18:51:45Z
2847,MSFT,436.6571,200,V,@,2026-09-25T18:51:45Z
4407,GOOGL,172.8544,25,V,@,2026-09-25T18:51:45Z
5967,AMZN,193.4953,10,V,@,2026-09-25T18:51:45Z
7527,TSLA,245.0229,50,V,@,2026-09-25T18:51:45Z
1288,AAPL,221.2027,100,V,@,2026-09-25T18:52:00Z
2848,MSFT,436.2434,500,V,@,2026-09-25T18:52:00Z
4408,GOOGL,172.8687,50,V,@,2026-09-25T18:52:00Z
5968,AMZN,193.3847,500,V,@,2026-09-25T18:52:00Z
7528,TSLA,245.0308,10,V,@,2026-09-25T18:52:00Z
1289,AAPL,221.2601,500,V,@,2026-09-25T18:52:15Z
2849,MSFT,436.2992,100,V,@,2026-09-25T18:52:15Z
4409,GOOGL,172.6174,25,V,@,2026-09-25T18:52:15Z
5969,AMZN,193.1218,500,V,@,2026-09-25T18:52:15Z
7529,TSLA,245.2009,50,V,@,2026-09-25T18:52:15Z
1290,AAPL,220.9978,100,V,@,2026-09-25T18:52:30Z
2850,MSFT,436.94,10,V,@,2026-09-25T18:52:30Z
4410,GOOGL,172.6956,10,V,@,2026-09-25T18:52:30Z
5970,AMZN,193.4437,10,V,@,2026-09-25T18:52:30Z
7530,TSLA,245.2275,200,V,@,2026-09-25T18:52:30Z
1291,AAPL,220.9398,50,V,@,2026-09-25T18:52:45Z
2851,MSFT,437.8314,200,V,@,2026-09-25T18:52:45Z
4411,GOOGL,172.8376,500,V,@,2026-09-25T18:52:45Z
5971,AMZN,193.5629,25,V,@,2026-09-25T18:52:45Z
7531,TSLA,245.1737,100,V,@,2026-09-25T18:52:45Z
1292,AAPL,221.0214,10,V,@,2026-09-25T18:53:00Z
2852,MSFT,438.3072,200,V,@,2026-09-25T18:53:00Z
4412,GOOGL,172.686,50,V,@,2026-09-25T18:53:00Z
5972,AMZN,193.7477,50,V,@,2026-09-25T18:53:00Z
7532,TSLA,245.1666,50,V,@,2026-09-25T18:53:00Z
1293,AAPL,220.8963,10,V,@,2026-09-25T18:53:15Z
2853,MSFT,437.7645,10,V,@,2026-09-25T18:53:15Z
4413,GOOGL,172.8483,500,V,@,2026-09-25T18:53:15Z
5973,AMZN,193.6724,100,V,@,2026-09-25T18:53:15Z
7533,TSLA,245.0217,100,V,@,2026-09-25T18:53:15Z
1294,AAPL,221.2791,500,V,@,2026-09-25T18:53:30Z
2854,MSFT,437.8931,200,V,@,2026-09-25T18:53:30Z
4414,GOOGL,172.8653,100,V,@,2026-09-25T18:53:30Z
5974,AMZN,193.8762,200,V,@,2026-09-25T18:53:30Z
7534,TSLA,244.8828,100,V,@,2026-09-25T18:53:30Z
1295,AAPL,221.6018,25,V,@,2026-09-25T18:53:45Z
2855,MSFT,438.0123,10,V,@,2026-09-25T18:53:45Z
4415,GOOGL,173.1663,25,V,@,2026-09-25T18:53:45Z
5975,AMZN,193.8921,200,V,@,2026-09-25T18:53:45Z
7535,TSLA,245.1632,100,V,@,2026-09-25T18:53:45Z
1296,AAPL,221.887,500,V,@,2026-09-25T18:54:00Z
2856,MSFT,437.7671,500,V,@,2026-09-25T18:54:00Z
4416,GOOGL,173.2554,200,V,@,2026-09-25T18:54:00Z
5976,AMZN,193.9295,500,V,@,2026-09-25T18:54:00Z
7536,TSLA,245.2562,200,V,@,2026-09-25T18:54:00Z
1297,AAPL,221.8922,25,V,@,2026-09-25T18:54:15Z
2857,MSFT,438.0617,10,V,@,2026-09-25T18:54:15Z
4417,GOOGL,172.9727,500,V,@,2026-09-25T18:54:15Z
5977,AMZN,193.7498,200,V,@,2026-09-25T18:54:15Z
7537,TSLA,245.6716,25,V,@,2026-09-25T18:54:15Z
1298,AAPL,222.0295,100,V,@,2026-09-25T18:54:30Z
2858,MSFT,437.3693,10,V,@,2026-09-25T18:54:30Z
4418,GOOGL,173.0002,500,V,@,2026-09-25T18:54:30Z
5978,AMZN,193.8276,50,V,@,2026-09-25T18:54:30Z
7538,TSLA,245.7678,100,V,@,2026-09-25T18:54:30Z
1299,AAPL,222.1817,500,V,@,2026-09-25T18:54:45Z
2859,MSFT,436.9994,25,V,@,2026-09-25T18:54:45Z
4419,GOOGL,173.0439,10,V,@,2026-09-25T18:54:45Z
5979,AMZN,193.9021,100,V,@,2026-09-25T18:54:45Z
7539,TSLA,245.7253,50,V,@,2026-09-25T18:54:45Z
1300,AAPL,222.4222,25,V,@,2026-09-25T18:55:00Z
2860,MSFT,437.3513,25,V,@,2026-09-25T18:55:00Z
4420,GOOGL,172.8898,500,V,@,2026-09-25T18:55:00Z
5980,AMZN,193.7743,500,V,@,2026-09-25T18:55:00Z
7540,TSLA,245.4105,500,V,@,2026-09-25T18:55:00Z
1301,AAPL,222.5489,100,V,@,2026-09-25T18:55:15Z
2861,MSFT,438.0691,500,V,@,2026-09-25T18:55:15Z
4421,GOOGL,172.7126,500,V,@,2026-09-25T18:55:15Z
5981,AMZN,193.7292,10,V,@,2026-09-25T18:55:15Z
7541,TSLA,245.322,10,V,@,2026-09-25T18:55:15Z
1302,AAPL,222.8489,200,V,@,2026-09-25T18:55:30Z
2862,MSFT,437.4531,25,V,@,2026-09-25T18:55:30Z
4422,GOOGL,172.8689,200,V,@,2026-09-25T18:55:30Z
5982,AMZN,193.7615,100,V,@,2026-09-25T18:55:30Z
7542,TSLA,244.9341,200,V,@,2026-09-25T18:55:30Z
1303,AAPL,222.5601,100,V,@,2026-09-25T18:55:45Z
2863,MSFT,437.4476,100,V,@,2026-09-25T18:55:45Z
4423,GOOGL,172.7863,10,V,@,2026-09-25T18:55:45Z
5983,AMZN,193.8892,100,V,@,2026-09-25T18:55:45Z
7543,TSLA,244.844,100,V,@,2026-09-25T18:55:45Z
1304,AAPL,222.7822,100,V,@,2026-09-25T18:56:00Z
2864,MSFT,437.4413,200,V,@,2026-09-25T18:56:00Z
4424,GOOGL,172.4472,25,V,@,2026-09-25T18:56:00Z
5984,AMZN,193.8281,50,V,@,2026-09-25T18:56:00Z
7544,TSLA,244.7414,50,V,@,2026-09-25T18:56:00Z
1305,AAPL,222.937,200,V,@,2026-09-25T18:56:15Z
2865,MSFT,437.2853,50,V,@,2026-09-25T18:56:15Z
4425,GOOGL,172.3736,25,V,@,2026-09-25T18:56:15Z
5985,AMZN,194.0161,200,V,@,2026-09-25T18:56:15Z
7545,TSLA,244.685,100,V,@,2026-09-25T18:56:15Z
1306,AAPL,222.9414,10,V,@,2026-09-25T18:56:30Z
2866,MSFT,437.8696,200,V,@,2026-09-25T18:56:30Z
4426,GOOGL,172.3746,100,V,@,2026-09-25T18:56:30Z
5986,AMZN,193.9601,500,V,@,2026-09-25T18:56:30Z
7546,TSLA,244.7291,200,V,@,2026-09-25T18:56:30Z
1307,AAPL,222.8798,200,V,@,2026-09-25T18:56:45Z
2867,MSFT,437.5887,500,V,@,2026-09-25T18:56:45Z
4427,GOOGL,172.66,10,V,@,2026-09-25T18:56:45Z
5987,AMZN,194.1888,200,V,@,2026-09-25T18:56:45Z
7547,TSLA,244.5312,25,V,@,2026-09-25T18:56:45Z
1308,AAPL,223.2219,25,V,@,2026-09-25T18:57:00Z
2868,MSFT,437.6854,50,V,@,2026-09-25T18:57:00Z
4428,GOOGL,172.1578,100,V,@,2026-09-25T18:57:00Z
5988,AMZN,194.2303,25,V,@,2026-09-25T18:57:00Z
7548,TSLA,245.1039,100,V,@,2026-09-25T18:57:00Z
1309,AAPL,223.1236,200,V,@,2026-09-25T18:57:15Z
2869,MSFT,438.5818,200,V,@,2026-09-25T18:57:15Z
4429,GOOGL,172.0911,500,V,@,2026-09-25T18:57:15Z
5989,AMZN,194.4704,10,V,@,2026-09-25T18:57:15Z
7549,TSLA,245.2593,10,V,@,2026-09-25T18:57:15Z
1310,AAPL,223.234,500,V,@,2026-09-25T18:57:30Z
2870,MSFT,438.0769,10,V,@,2026-09-25T18:57:30Z
4430,GOOGL,171.9821,10,V,@,2026-09-25T18:57:30Z
5990,AMZN,194.3948,50,V,@,2026-09-25T18:57:30Z
7550,TSLA,244.7754,10,V,@,2026-09-25T18:57:30Z
1311,AAPL,223.485,50,V,@,2026-09-25T18:57:45Z
2871,MSFT,437.8814,200,V,@,2026-09-25T18:57:45Z
4431,GOOGL,172.0507,10,V,@,2026-09-25T18:57:45Z
5991,AMZN,194.5782,25,V,@,2026-09-25T18:57:45Z
7551,TSLA,244.4911,25,V,@,2026-09-25T18:57:45Z
1312,AAPL,223.7036,200,V,@,2026-09-25T18:58:00Z
2872,MSFT,436.9287,200,V,@,2026-09-25T18:58:00Z
4432,GOOGL,172.3303,100,V,@,2026-09-25T18:58:00Z
5992,AMZN,194.799,50,V,@,2026-09-25T18:58:00Z
7552,TSLA,244.6315,10,V,@,2026-09-25T18:58:00Z
1313,AAPL,223.5327,200,V,@,2026-09-25T18:58:15Z
2873,MSFT,436.7405,10,V,@,2026-09-25T18:58:15Z
4433,GOOGL,172.3722,50,V,@,2026-09-25T18:58:15Z
5993,AMZN,194.6858,50,V,@,2026-09-25T18:58:15Z
7553,TSLA,244.6042,500,V,@,2026-09-25T18:58:15Z
1314,AAPL,223.6765,25,V,@,2026-09-25T18:58:30Z
2874,MSFT,436.8697,10,V,@,2026-09-25T18:58:30Z
4434,GOOGL,172.3704,25,V,@,2026-09-25T18:58:30Z
5994,AMZN,194.7158,50,V,@,2026-09-25T18:58:30Z
7554,TSLA,244.8837,100,V,@,2026-09-25T18:58:30Z
1315,AAPL,223.8334,500,V,@,2026-09-25T18:58:45Z
2875,MSFT,436.7548,500,V,@,2026-09-25T18:58:45Z
4435,GOOGL,172.5087,500,V,@,2026-09-25T18:58:45Z
5995,AMZN,194.8258,10,V,@,2026-09-25T18:58:45Z
7555,TSLA,245.1355,10,V,@,2026-09-25T18:58:45Z
1316,AAPL,223.9706,500,V,@,2026-09-25T18:59:00Z
2876,MSFT,437.158,200,V,@,2026-09-25T18:59:00Z
4436,GOOGL,172.4425,50,V,@,2026-09-25T18:59:00Z
5996,AMZN,194.8264,25,V,@,2026-09-25T18:59:00Z
7556,TSLA,245.2467,10,V,@,2026-09-25T18:59:00Z
1317,AAPL,224.1274,10,V,@,2026-09-25T18:59:15Z
2877,MSFT,437.3354,100,V,@,2026-09-25T18:59:15Z
4437,GOOGL,172.2287,500,V,@,2026-09-25T18:59:15Z
5997,AMZN,194.8378,200,V,@,2026-09-25T18:59:15Z
7557,TSLA,245.0294,100,V,@,2026-09-25T18:59:15Z
1318,AAPL,223.6505,25,V,@,2026-09-25T18:59:30Z
2878,MSFT,436.9629,500,V,@,2026-09-25T18:59:30Z
4438,GOOGL,171.8627,500,V,@,2026-09-25T18:59:30Z
5998,AMZN,194.9686,50,V,@,2026-09-25T18:59:30Z
7558,TSLA,244.6378,50,V,@,2026-09-25T18:59:30Z
1319,AAPL,223.3687,50,V,@,2026-09-25T18:59:45Z
2879,MSFT,437.5263,200,V,@,2026-09-25T18:59:45Z
4439,GOOGL,171.7411,100,V,@,2026-09-25T18:59:45Z
5999,AMZN,195.0919,10,V,@,2026-09-25T18:59:45Z
7559,TSLA,244.4206,200,V,@,2026-09-25T18:59:45Z
1320,AAPL,223.1897,10,V,@,2026-09-25T19:00:00Z
2880,MSFT,436.8551,100,V,@,2026-09-25T19:00:00Z
4440,GOOGL,171.5179,10,V,@,2026-09-25T19:00:00Z
6000,AMZN,195.1704,100,V,@,2026-09-25T19:00:00Z
7560,TSLA,244.7499,200,V,@,2026-09-25T19:00:00Z
1321,AAPL,223.3298,200,V,@,2026-09-25T19:00:15Z
2881,MSFT,436.3686,500,V,@,2026-09-25T19:00:15Z
4441,GOOGL,171.5614,10,V,@,2026-09-25T19:00:15Z
6001,AMZN,195.2187,100,V,@,2026-09-25T19:00:15Z
7561,TSLA,244.2468,200,V,@,2026-09-25T19:00:15Z
